0.005681818181818182	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.8910891089285364	0.3764404609523232	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.00847457627118644	0.0	0.0	0.0	0.0	1.0	0.8910891089285364	0.3764404609523232	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.005681818181818182	0.00847457627118644	0.0014925373134328358	0.0045045045045045045	0.0	0.0	0.9166666666666666	0.8910891089285364	0.3764404609523232	0.0012465168918167817	0.0	0.0	0.0	0.25	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0010645933014354068
0.011363636363636364	0.00847457627118644	0.0029850746268656717	0.009009009009009009	0.0	0.0	1.0	0.8910891089285364	0.3764404609523232	0.0024930337836335634	0.0	0.0	0.2	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0040583732057416265
0.017045454545454544	0.00847457627118644	0.004477611940298508	0.009009009009009009	0.004464285714285714	0.0	1.0	0.8465346534821097	0.3764404609523232	0.0038162772965936844	0.0	0.0	0.2	0.0	0.0	0.01639344262295082	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0026813397129186603
0.022727272727272728	0.00847457627118644	0.005970149253731343	0.009009009009009009	0.008928571428571428	0.0	1.0	0.8910891089285364	0.3764404609523232	0.004986067567267127	0.0	0.0	0.2	0.0	0.0	0.03278688524590164	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0031985645933014354
0.028409090909090908	0.00847457627118644	0.007462686567164179	0.009009009009009009	0.008928571428571428	0.004464285714285714	1.0	0.8910891089285364	0.3450704224768895	0.004986067567267127	0.0	0.0	0.2	0.0	0.0	0.04918032786885246	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.002749760765550239
0.03409090909090909	0.00847457627118644	0.008955223880597015	0.009009009009009009	0.008928571428571428	0.008928571428571428	1.0	0.8910891089285364	0.3764404609523232	0.004986067567267127	0.0	0.0	0.2	0.0	0.0	0.06557377049180328	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011627906976744186	0.003166507177033493
0.005681818181818182	0.01694915254237288	0.0029850746268656717	0.0045045045045045045	0.004464285714285714	0.0	0.8888888888333333	0.9504950494643662	0.3764404609523232	0.002445811368441524	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0036933014354066985
0.011363636363636364	0.01694915254237288	0.005970149253731343	0.009009009009009009	0.008928571428571428	0.0	0.9166666666666666	0.9801980198213901	0.3764404609523232	0.003525682188585276	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.013538755980861244
